<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
^VN50,20150717,556.97,564.77,551.71,557.69,29567466,556.97,564.77,551.71,557.69,0,0,0
^VN50,20150716,553.93,564.15,546.24,554.82,49832170,553.93,564.15,546.24,554.82,0,0,0
^VN50,20150715,568.80,573.95,555.39,559.19,50050170,568.80,573.95,555.39,559.19,0,0,0
^VN50,20150714,563.78,572.12,550.54,566.91,59667150,563.78,572.12,550.54,566.91,0,0,0
^VN50,20150713,557.43,565.83,551.35,560.71,55813320,557.43,565.83,551.35,560.71,0,0,0
^VN50,20150710,551.44,559.53,544.29,552.77,59695160,551.44,559.53,544.29,552.77,0,0,0
^VN50,20150709,538.56,555.59,532.97,545.85,43982010,538.56,555.59,532.97,545.85,0,0,0
^VN50,20150708,552.62,559.03,536.15,546.09,74390620,552.62,559.03,536.15,546.09,0,0,0
^VN50,20150707,544.52,559.33,537.88,550.27,60498490,544.52,559.33,537.88,550.27,0,0,0
^VN50,20150706,540.16,551.35,533.39,546.13,61673286,540.16,551.35,533.39,546.13,0,0,0
^VN50,20150703,530.40,543.26,527.41,537.87,49829064,530.40,543.26,527.41,537.87,0,0,0
^VN50,20150702,513.33,530.22,511.11,528.09,38312570,513.33,530.22,511.11,528.09,0,0,0
^VN50,20150701,514.82,520.20,506.43,514.14,38048790,514.82,520.20,506.43,514.14,0,0,0
^VN50,20150630,508.04,520.97,505.78,515.44,51475800,508.04,520.97,505.78,515.44,0,0,0
^VN50,20150629,500.36,514.93,498.27,511.91,35883150,500.36,514.93,498.27,511.91,0,0,0
^VN50,20150626,505.18,514.10,496.93,502.11,48036378,505.18,514.10,496.93,502.11,0,0,0
^VN50,20150625,506.31,510.84,500.00,505.63,34009390,506.31,510.84,500.00,505.63,0,0,0
^VN50,20150624,509.99,513.29,504.29,507.06,40226170,509.99,513.29,504.29,507.06,0,0,0
^VN50,20150623,511.44,516.13,506.41,511.55,32087770,511.44,516.13,506.41,511.55,0,0,0
^VN50,20150622,503.66,512.42,501.31,510.08,48971300,503.66,512.42,501.31,510.08,0,0,0
^VN50,20150619,499.63,506.62,494.08,500.54,103877750,499.63,506.62,494.08,500.54,0,0,0
^VN50,20150618,494.38,500.69,491.72,496.45,32980411,494.38,500.69,491.72,496.45,0,0,0
^VN50,20150617,493.19,500.41,489.09,494.51,35454790,493.19,500.41,489.09,494.51,0,0,0
^VN50,20150616,501.02,504.58,493.10,494.94,45489760,501.02,504.58,493.10,494.94,0,0,0
^VN50,20150615,494.75,503.44,489.96,499.27,47369573,494.75,503.44,489.96,499.27,0,0,0
^VN50,20150612,493.55,499.26,488.35,494.16,46409320,493.55,499.26,488.35,494.16,0,0,0
^VN50,20150611,489.87,497.33,485.81,492.53,57198580,489.87,497.33,485.81,492.53,0,0,0
^VN50,20150610,491.64,494.40,482.28,488.08,42250090,491.64,494.40,482.28,488.08,0,0,0
^VN50,20150609,492.18,498.98,485.69,490.07,49232970,492.18,498.98,485.69,490.07,0,0,0
^VN50,20150608,493.76,501.17,489.67,493.55,61565176,493.76,501.17,489.67,493.55,0,0,0
^VN50,20150605,484.94,495.78,481.39,491.56,59141290,484.94,495.78,481.39,491.56,0,0,0
^VN50,20150604,484.02,491.43,479.87,484.87,38117586,484.02,491.43,479.87,484.87,0,0,0
^VN50,20150603,487.43,494.22,479.24,483.31,61023700,487.43,494.22,479.24,483.31,0,0,0
^VN50,20150602,493.43,500.28,486.74,488.39,40108490,493.43,500.28,486.74,488.39,0,0,0
^VN50,20150601,488.46,499.53,484.23,492.75,35953610,488.46,499.53,484.23,492.75,0,0,0
^VN50,20150529,490.30,495.85,484.44,487.45,50219420,490.30,495.85,484.44,487.45,0,0,0
^VN50,20150528,483.49,495.93,480.82,490.07,39825610,483.49,495.93,480.82,490.07,0,0,0
^VN50,20150527,481.75,489.10,479.27,484.53,28745510,481.75,489.10,479.27,484.53,0,0,0
^VN50,20150526,479.39,489.57,476.96,484.90,40814310,479.39,489.57,476.96,484.90,0,0,0
^VN50,20150525,478.09,483.55,472.30,479.72,30817060,478.09,483.55,472.30,479.72,0,0,0
^VN50,20150522,471.02,480.81,466.62,479.14,34381620,471.02,480.81,466.62,479.14,0,0,0
^VN50,20150521,467.01,473.95,462.39,470.14,30286230,467.01,473.95,462.39,470.14,0,0,0
^VN50,20150520,455.82,468.88,454.67,465.81,49246980,455.82,468.88,454.67,465.81,0,0,0
^VN50,20150519,452.13,459.59,449.81,455.89,27615660,452.13,459.59,449.81,455.89,0,0,0
^VN50,20150518,456.84,459.65,447.30,451.96,33451240,456.84,459.65,447.30,451.96,0,0,0
^VN50,20150515,462.56,466.58,455.07,457.31,25468050,462.56,466.58,455.07,457.31,0,0,0
^VN50,20150514,460.17,465.66,457.21,462.73,21445140,460.17,465.66,457.21,462.73,0,0,0
^VN50,20150513,463.08,466.15,455.90,461.13,33272280,463.08,466.15,455.90,461.13,0,0,0
^VN50,20150512,469.93,472.27,459.55,462.41,25933210,469.93,472.27,459.55,462.41,0,0,0
^VN50,20150511,472.16,476.35,467.60,470.01,38918840,472.16,476.35,467.60,470.01,0,0,0
^VN50,20150508,469.32,476.77,466.24,472.39,18691320,469.32,476.77,466.24,472.39,0,0,0
^VN50,20150507,465.77,473.05,462.56,469.62,17222330,465.77,473.05,462.56,469.62,0,0,0
^VN50,20150506,469.50,473.30,461.30,466.10,20739190,469.50,473.30,461.30,466.10,0,0,0
^VN50,20150505,462.19,471.67,455.67,469.62,27711576,462.19,471.67,455.67,469.62,0,0,0
^VN50,20150504,471.68,477.12,455.67,461.98,37021700,471.68,477.12,455.67,461.98,0,0,0
^VN50,20150427,480.07,482.59,472.62,474.28,16265740,480.07,482.59,472.62,474.28,0,0,0
^VN50,20150424,477.46,480.75,474.10,478.33,19915480,477.46,480.75,474.10,478.33,0,0,0
^VN50,20150423,476.61,480.48,472.10,476.04,26810950,476.61,480.48,472.10,476.04,0,0,0
^VN50,20150422,475.89,480.30,472.59,476.58,27169321,475.89,480.30,472.59,476.58,0,0,0
^VN50,20150421,477.00,481.19,473.09,475.51,32451570,477.00,481.19,473.09,475.51,0,0,0
^VN50,20150420,479.45,481.88,473.41,477.59,21967210,479.45,481.88,473.41,477.59,0,0,0
^VN50,20150417,477.52,484.81,475.50,479.21,42176920,477.52,484.81,475.50,479.21,0,0,0
^VN50,20150416,476.86,482.67,473.46,477.96,37912928,476.86,482.67,473.46,477.96,0,0,0
^VN50,20150415,471.81,477.58,468.17,474.54,30911900,471.81,477.58,468.17,474.54,0,0,0
^VN50,20150414,473.73,478.45,468.44,472.03,22683770,473.73,478.45,468.44,472.03,0,0,0
^VN50,20150413,469.61,476.49,465.61,473.45,22434517,469.61,476.49,465.61,473.45,0,0,0
^VN50,20150410,463.92,473.27,462.74,467.21,31205090,463.92,473.27,462.74,467.21,0,0,0
^VN50,20150409,460.05,467.53,458.23,463.57,24839906,460.05,467.53,458.23,463.57,0,0,0
^VN50,20150408,462.33,464.90,457.38,460.63,24030660,462.33,464.90,457.38,460.63,0,0,0
^VN50,20150407,457.12,463.24,453.24,461.62,34457070,457.12,463.24,453.24,461.62,0,0,0
^VN50,20150406,462.30,464.58,456.75,457.57,16850640,462.30,464.58,456.75,457.57,0,0,0
^VN50,20150403,462.41,466.15,458.04,461.86,20228730,462.41,466.15,458.04,461.86,0,0,0
^VN50,20150402,456.26,463.76,452.95,461.99,24873100,456.26,463.76,452.95,461.99,0,0,0
^VN50,20150401,462.84,464.61,452.42,455.23,27859790,462.84,464.61,452.42,455.23,0,0,0
^VN50,20150331,459.55,466.90,457.13,463.16,26932950,459.55,466.90,457.13,463.16,0,0,0
^VN50,20150330,462.03,467.07,455.96,459.49,27470790,462.03,467.07,455.96,459.49,0,0,0
^VN50,20150327,467.45,471.16,458.89,463.73,27654260,467.45,471.16,458.89,463.73,0,0,0
^VN50,20150326,466.43,472.85,462.00,466.90,27446240,466.43,472.85,462.00,466.90,0,0,0
^VN50,20150325,470.17,474.08,464.44,469.26,27157270,470.17,474.08,464.44,469.26,0,0,0
^VN50,20150324,471.95,475.17,465.53,471.66,29369090,471.95,475.17,465.53,471.66,0,0,0
^VN50,20150323,477.94,482.58,470.31,473.78,26789850,477.94,482.58,470.31,473.78,0,0,0
^VN50,20150320,475.28,483.52,471.24,477.81,72754370,475.28,483.52,471.24,477.81,0,0,0
^VN50,20150319,480.83,483.65,473.45,476.78,27205340,480.83,483.65,473.45,476.78,0,0,0
^VN50,20150318,482.64,485.98,478.13,481.76,21665650,482.64,485.98,478.13,481.76,0,0,0
^VN50,20150317,482.66,487.94,480.07,483.80,28358980,482.66,487.94,480.07,483.80,0,0,0
^VN50,20150316,484.52,491.34,480.43,484.09,37212630,484.52,491.34,480.43,484.09,0,0,0
^VN50,20150313,492.14,495.73,487.67,490.00,26493490,492.14,495.73,487.67,490.00,0,0,0
^VN50,20150312,491.06,495.42,486.38,492.01,25940030,491.06,495.42,486.38,492.01,0,0,0
^VN50,20150311,492.00,495.75,486.70,489.93,27146816,492.00,495.75,486.70,489.93,0,0,0
^VN50,20150310,488.68,495.12,486.72,492.25,21473900,488.68,495.12,486.72,492.25,0,0,0
^VN50,20150309,494.71,499.83,488.47,491.40,28073570,494.71,499.83,488.47,491.40,0,0,0
^VN50,20150306,495.91,502.21,490.83,494.53,35011790,495.91,502.21,490.83,494.53,0,0,0
^VN50,20150305,501.36,504.77,494.73,497.62,39696180,501.36,504.77,494.73,497.62,0,0,0
^VN50,20150304,501.89,505.34,496.43,502.10,36621470,501.89,505.34,496.43,502.10,0,0,0
^VN50,20150303,493.62,504.11,490.76,500.52,41943050,493.62,504.11,490.76,500.52,0,0,0
^VN50,20150302,493.70,497.70,489.21,493.23,26284330,493.70,497.70,489.21,493.23,0,0,0
^VN50,20150227,500.29,502.05,490.56,494.08,30997300,500.29,502.05,490.56,494.08,0,0,0
^VN50,20150226,495.96,503.21,491.83,498.93,41351650,495.96,503.21,491.83,498.93,0,0,0
^VN50,20150225,497.48,505.01,491.52,494.50,34718180,497.48,505.01,491.52,494.50,0,0,0
^VN50,20150224,490.86,499.45,487.26,497.68,18931572,490.86,499.45,487.26,497.68,0,0,0
^VN50,20150213,486.40,492.81,483.72,489.21,25721050,486.40,492.81,483.72,489.21,0,0,0
^VN50,20150212,484.89,491.85,480.33,486.48,30172170,484.89,491.85,480.33,486.48,0,0,0
^VN50,20150211,475.98,486.59,474.64,483.79,21591650,475.98,486.59,474.64,483.79,0,0,0
^VN50,20150210,476.06,480.84,472.93,476.10,22952550,476.06,480.84,472.93,476.10,0,0,0
^VN50,20150209,474.51,481.10,470.13,475.13,22612146,474.51,481.10,470.13,475.13,0,0,0
^VN50,20150206,470.17,478.15,468.33,475.10,22257490,470.17,478.15,468.33,475.10,0,0,0
^VN50,20150205,463.71,473.34,461.52,469.80,27087700,463.71,473.34,461.52,469.80,0,0,0
^VN50,20150204,458.28,467.59,451.82,463.87,37049600,458.28,467.59,451.82,463.87,0,0,0
^VN50,20150203,474.59,478.61,460.32,461.08,33588360,474.59,478.61,460.32,461.08,0,0,0
^VN50,20150202,478.70,483.75,472.43,474.31,26582950,478.70,483.75,472.43,474.31,0,0,0
^VN50,20150130,485.60,488.85,475.54,479.59,32527170,485.60,488.85,475.54,479.59,0,0,0
^VN50,20150129,485.69,491.93,480.48,486.20,35327700,485.69,491.93,480.48,486.20,0,0,0
^VN50,20150128,480.54,490.42,476.50,485.45,38516421,480.54,490.42,476.50,485.45,0,0,0
^VN50,20150127,481.40,489.01,472.72,480.86,50128830,481.40,489.01,472.72,480.86,0,0,0
^VN50,20150126,482.31,488.48,479.01,481.41,30504660,482.31,488.48,479.01,481.41,0,0,0
^VN50,20150123,480.01,487.64,476.39,481.80,36045140,480.01,487.64,476.39,481.80,0,0,0
^VN50,20150122,474.73,481.52,469.93,477.20,24822940,474.73,481.52,469.93,477.20,0,0,0
^VN50,20150121,478.28,480.68,471.96,473.52,22640300,478.28,480.68,471.96,473.52,0,0,0
^VN50,20150120,475.80,481.87,472.21,476.42,23578210,475.80,481.87,472.21,476.42,0,0,0
^VN50,20150119,481.29,485.43,473.81,477.09,32459040,481.29,485.43,473.81,477.09,0,0,0
^VN50,20150116,480.01,484.65,475.22,479.98,36165799,480.01,484.65,475.22,479.98,0,0,0
^VN50,20150115,482.19,486.75,476.18,481.14,40845909,482.19,486.75,476.18,481.14,0,0,0
^VN50,20150114,484.86,490.20,476.71,482.49,39877530,484.86,490.20,476.71,482.49,0,0,0
^VN50,20150113,479.60,487.72,476.31,483.98,39601030,479.60,487.72,476.31,483.98,0,0,0
^VN50,20150112,482.33,489.88,476.81,480.78,63525590,482.33,489.88,476.81,480.78,0,0,0
^VN50,20150109,473.11,486.08,471.09,482.26,41892120,473.11,486.08,471.09,482.26,0,0,0
^VN50,20150108,470.33,477.05,465.96,471.37,25131550,470.33,477.05,465.96,471.37,0,0,0
^VN50,20150107,469.23,477.46,464.79,470.43,43799304,469.23,477.46,464.79,470.43,0,0,0
^VN50,20150106,458.78,471.79,456.37,469.49,38076620,458.78,471.79,456.37,469.49,0,0,0
^VN50,20150105,462.42,468.02,458.33,462.56,34388170,462.42,468.02,458.33,462.56,0,0,0
^VN50,20141231,455.29,464.68,452.98,462.02,47680430,455.29,464.68,452.98,462.02,0,0,0
^VN50,20141230,448.90,456.62,444.67,454.45,33997550,448.90,456.62,444.67,454.45,0,0,0
^VN50,20141229,449.22,456.42,442.96,450.18,36366180,449.22,456.42,442.96,450.18,0,0,0
^VN50,20141226,448.36,454.40,441.13,448.63,37596940,448.36,454.40,441.13,448.63,0,0,0
^VN50,20141225,450.89,455.95,445.36,449.12,25290850,450.89,455.95,445.36,449.12,0,0,0
^VN50,20141224,454.48,459.57,448.80,453.69,25497119,454.48,459.57,448.80,453.69,0,0,0
^VN50,20141223,450.44,461.58,445.20,453.54,35024371,450.44,461.58,445.20,453.54,0,0,0
^VN50,20141222,443.28,451.88,439.83,450.00,30040710,443.28,451.88,439.83,450.00,0,0,0
^VN50,20141219,446.61,452.05,433.09,438.50,109578020,446.61,452.05,433.09,438.50,0,0,0
^VN50,20141218,445.07,451.70,440.06,447.62,40760457,445.07,451.70,440.06,447.62,0,0,0
^VN50,20141217,456.74,460.69,435.77,442.40,64026020,456.74,460.69,435.77,442.40,0,0,0
^VN50,20141216,464.44,466.78,453.67,457.45,45622520,464.44,466.78,453.67,457.45,0,0,0
^VN50,20141215,467.90,472.86,462.50,465.20,29763780,467.90,472.86,462.50,465.20,0,0,0
^VN50,20141212,465.86,472.92,462.31,469.97,26728085,465.86,472.92,462.31,469.97,0,0,0
^VN50,20141211,464.96,474.39,460.08,465.66,38579805,464.96,474.39,460.08,465.66,0,0,0
^VN50,20141210,467.64,475.83,459.69,470.96,42304237,467.64,475.83,459.69,470.96,0,0,0
^VN50,20141209,475.66,481.17,465.22,468.56,62402050,475.66,481.17,465.22,468.56,0,0,0
^VN50,20141208,477.17,485.16,471.45,478.14,36015470,477.17,485.16,471.45,478.14,0,0,0
^VN50,20141205,476.79,484.20,472.94,478.17,32798855,476.79,484.20,472.94,478.17,0,0,0
^VN50,20141204,473.28,480.29,470.26,476.16,40469690,473.28,480.29,470.26,476.16,0,0,0
^VN50,20141203,469.38,476.05,467.20,472.29,40008130,469.38,476.05,467.20,472.29,0,0,0
^VN50,20141202,470.16,473.67,466.30,468.94,31490060,470.16,473.67,466.30,468.94,0,0,0
^VN50,20141201,466.42,474.27,462.88,470.10,30615051,466.42,474.27,462.88,470.10,0,0,0
^VN50,20141128,466.98,472.13,463.03,466.18,42125210,466.98,472.13,463.03,466.18,0,0,0
^VN50,20141127,467.29,470.69,461.49,467.32,36189160,467.29,470.69,461.49,467.32,0,0,0
^VN50,20141126,474.10,478.03,464.71,467.92,50089350,474.10,478.03,464.71,467.92,0,0,0
^VN50,20141125,470.10,476.89,467.69,472.96,34034644,470.10,476.89,467.69,472.96,0,0,0
^VN50,20141124,470.35,473.67,465.18,468.34,35427820,470.35,473.67,465.18,468.34,0,0,0
^VN50,20141121,475.59,480.27,470.83,473.42,43377380,475.59,480.27,470.83,473.42,0,0,0
^VN50,20141120,473.66,478.40,470.16,475.15,32971650,473.66,478.40,470.16,475.15,0,0,0
^VN50,20141119,476.35,479.73,469.15,470.89,33989100,476.35,479.73,469.15,470.89,0,0,0
^VN50,20141118,482.28,484.16,473.77,475.20,37993080,482.28,484.16,473.77,475.20,0,0,0
^VN50,20141117,483.31,487.60,479.81,482.37,30541020,483.31,487.60,479.81,482.37,0,0,0
^VN50,20141114,482.24,485.69,477.31,482.74,48756659,482.24,485.69,477.31,482.74,0,0,0
^VN50,20141113,485.81,488.36,481.68,482.85,48700096,485.81,488.36,481.68,482.85,0,0,0
^VN50,20141112,484.92,488.21,481.78,484.30,36830200,484.92,488.21,481.78,484.30,0,0,0
^VN50,20141111,485.55,489.43,481.29,483.61,46579520,485.55,489.43,481.29,483.61,0,0,0
^VN50,20141110,486.15,493.12,481.96,485.19,44585150,486.15,493.12,481.96,485.19,0,0,0
^VN50,20141107,481.24,488.26,478.21,484.96,41925695,481.24,488.26,478.21,484.96,0,0,0
^VN50,20141106,481.08,485.61,477.21,480.68,27248970,481.08,485.61,477.21,480.68,0,0,0
^VN50,20141105,480.94,485.12,474.81,479.83,51829050,480.94,485.12,474.81,479.83,0,0,0
^VN50,20141104,483.31,488.16,478.64,480.56,38516850,483.31,488.16,478.64,480.56,0,0,0
^VN50,20141103,484.21,489.49,480.96,485.20,38955580,484.21,489.49,480.96,485.20,0,0,0
^VN50,20141031,472.42,482.25,469.83,481.16,50851837,472.42,482.25,469.83,481.16,0,0,0
^VN50,20141030,471.76,475.91,468.67,471.53,36721122,471.76,475.91,468.67,471.53,0,0,0
^VN50,20141029,466.59,474.08,463.95,471.07,40802780,466.59,474.08,463.95,471.07,0,0,0
^VN50,20141028,460.98,468.44,459.45,464.97,46429860,460.98,468.44,459.45,464.97,0,0,0
^VN50,20141027,470.77,473.81,461.44,462.29,42168260,470.77,473.81,461.44,462.29,0,0,0
^VN50,20141024,473.44,477.62,468.78,473.62,34822420,473.44,477.62,468.78,473.62,0,0,0
^VN50,20141023,477.68,481.69,471.65,474.75,62792720,477.68,481.69,471.65,474.75,0,0,0
^VN50,20141022,477.78,483.32,474.80,479.44,40741444,477.78,483.32,474.80,479.44,0,0,0
^VN50,20141021,472.58,480.08,469.69,477.19,29771110,472.58,480.08,469.69,477.19,0,0,0
^VN50,20141020,471.26,478.71,466.30,473.16,25280090,471.26,478.71,466.30,473.16,0,0,0
^VN50,20141017,470.19,475.13,459.87,470.98,49143180,470.19,475.13,459.87,470.98,0,0,0
^VN50,20141016,480.86,482.61,467.12,470.62,64552810,480.86,482.61,467.12,470.62,0,0,0
^VN50,20141015,481.06,486.04,475.09,482.19,43267280,481.06,486.04,475.09,482.19,0,0,0
^VN50,20141014,488.79,491.11,481.44,482.37,39247330,488.79,491.11,481.44,482.37,0,0,0
^VN50,20141013,489.02,493.53,484.01,488.79,42622960,489.02,493.53,484.01,488.79,0,0,0
^VN50,20141010,493.13,497.12,487.06,490.22,49414540,493.13,497.12,487.06,490.22,0,0,0
^VN50,20141009,495.28,501.32,490.20,493.63,51898380,495.28,501.32,490.20,493.63,0,0,0
^VN50,20141008,492.97,500.49,489.40,494.60,58308703,492.97,500.49,489.40,494.60,0,0,0
^VN50,20141007,496.08,498.66,490.90,494.22,57533690,496.08,498.66,490.90,494.22,0,0,0
^VN50,20141006,494.20,499.54,490.53,496.07,54401515,494.20,499.54,490.53,496.07,0,0,0
^VN50,20141003,493.49,500.27,488.77,494.17,69288680,493.49,500.27,488.77,494.17,0,0,0
^VN50,20141002,490.10,496.44,485.51,493.97,66988918,490.10,496.44,485.51,493.97,0,0,0
^VN50,20141001,484.97,492.75,481.60,488.80,67104220,484.97,492.75,481.60,488.80,0,0,0
^VN50,20140930,479.19,485.68,474.97,480.94,50654450,479.19,485.68,474.97,480.94,0,0,0
^VN50,20140929,484.91,488.27,478.38,480.86,50316280,484.91,488.27,478.38,480.86,0,0,0
^VN50,20140926,488.21,493.25,483.25,485.67,56596410,488.21,493.25,483.25,485.67,0,0,0
^VN50,20140925,487.04,490.67,478.69,487.10,44951920,487.04,490.67,478.69,487.10,0,0,0
^VN50,20140924,490.20,494.55,485.12,488.42,48571050,490.20,494.55,485.12,488.42,0,0,0
^VN50,20140923,487.51,495.83,485.33,491.26,47071500,487.51,495.83,485.33,491.26,0,0,0
^VN50,20140922,491.73,496.90,485.85,487.99,37080950,491.73,496.90,485.85,487.99,0,0,0
^VN50,20140919,491.83,497.15,482.85,487.32,99260559,491.83,497.15,482.85,487.32,0,0,0
^VN50,20140918,495.50,502.35,488.54,492.17,57087140,495.50,502.35,488.54,492.17,0,0,0
^VN50,20140917,501.15,504.24,492.65,496.30,63467500,501.15,504.24,492.65,496.30,0,0,0
^VN50,20140916,499.27,503.88,490.06,497.45,49686070,499.27,503.88,490.06,497.45,0,0,0
^VN50,20140915,504.05,509.08,496.51,500.63,54968730,504.05,509.08,496.51,500.63,0,0,0
^VN50,20140912,500.96,506.08,496.82,503.39,37275460,500.96,506.08,496.82,503.39,0,0,0
^VN50,20140911,501.30,505.59,496.08,500.28,45417519,501.30,505.59,496.08,500.28,0,0,0
^VN50,20140910,498.69,504.60,489.61,500.61,50454076,498.69,504.60,489.61,500.61,0,0,0
^VN50,20140909,510.10,513.50,494.50,500.48,86352840,510.10,513.50,494.50,500.48,0,0,0
^VN50,20140908,512.27,516.47,507.29,510.96,53523212,512.27,516.47,507.29,510.96,0,0,0
^VN50,20140905,509.66,514.94,504.07,510.44,47428927,509.66,514.94,504.07,510.44,0,0,0
^VN50,20140904,507.30,514.69,502.89,509.82,51817206,507.30,514.69,502.89,509.82,0,0,0
^VN50,20140903,509.22,516.26,504.62,509.60,67041410,509.22,516.26,504.62,509.60,0,0,0
^VN50,20140829,501.46,509.53,497.34,505.50,57730440,501.46,509.53,497.34,505.50,0,0,0
^VN50,20140828,499.51,505.55,493.44,499.68,53688490,499.51,505.55,493.44,499.68,0,0,0
^VN50,20140827,501.27,506.12,494.44,499.51,57551884,501.27,506.12,494.44,499.51,0,0,0
^VN50,20140826,498.63,504.52,492.88,499.78,54969640,498.63,504.52,492.88,499.78,0,0,0
^VN50,20140825,494.16,499.46,490.55,495.36,64853460,494.16,499.46,490.55,495.36,0,0,0
^VN50,20140822,488.61,496.68,486.18,491.63,54660620,488.61,496.68,486.18,491.63,0,0,0
^VN50,20140821,483.71,490.99,480.85,487.73,50726200,483.71,490.99,480.85,487.73,0,0,0
^VN50,20140820,480.71,487.62,477.87,482.89,35500010,480.71,487.62,477.87,482.89,0,0,0
^VN50,20140819,483.50,487.46,478.27,481.14,37404320,483.50,487.46,478.27,481.14,0,0,0
^VN50,20140818,482.82,488.31,478.63,482.67,39820920,482.82,488.31,478.63,482.67,0,0,0
^VN50,20140815,484.37,488.12,478.62,481.64,37856570,484.37,488.12,478.62,481.64,0,0,0
^VN50,20140814,483.64,487.64,479.31,484.99,32374840,483.64,487.64,479.31,484.99,0,0,0
^VN50,20140813,478.88,486.29,476.10,482.47,30924890,478.88,486.29,476.10,482.47,0,0,0
^VN50,20140812,477.64,483.19,472.83,478.22,22233310,477.64,483.19,472.83,478.22,0,0,0
^VN50,20140811,480.47,484.43,475.08,477.81,23228785,480.47,484.43,475.08,477.81,0,0,0
^VN50,20140808,482.46,487.36,478.07,482.16,32693775,482.46,487.36,478.07,482.16,0,0,0
^VN50,20140807,480.78,486.07,478.14,483.13,25529300,480.78,486.07,478.14,483.13,0,0,0
^VN50,20140806,483.80,488.89,479.05,482.87,29244723,483.80,488.89,479.05,482.87,0,0,0
^VN50,20140805,479.15,485.41,476.11,482.62,29785335,479.15,485.41,476.11,482.62,0,0,0
^VN50,20140804,473.46,481.72,471.56,479.30,19397670,473.46,481.72,471.56,479.30,0,0,0
^VN50,20140801,475.76,479.99,471.83,476.30,13873120,475.76,479.99,471.83,476.30,0,0,0
^VN50,20140731,471.20,478.85,469.60,476.51,18965050,471.20,478.85,469.60,476.51,0,0,0
^VN50,20140730,474.21,478.45,468.47,471.30,18330260,474.21,478.45,468.47,471.30,0,0,0
^VN50,20140729,473.03,477.86,467.95,475.86,17343730,473.03,477.86,467.95,475.86,0,0,0
^VN50,20140728,479.22,480.77,467.26,471.58,34695710,479.22,480.77,467.26,471.58,0,0,0
^VN50,20140725,483.83,488.76,478.13,480.12,30276580,483.83,488.76,478.13,480.12,0,0,0
^VN50,20140724,479.61,486.72,478.17,483.85,21109850,479.61,486.72,478.17,483.85,0,0,0
^VN50,20140723,481.30,483.45,476.93,479.71,15482760,481.30,483.45,476.93,479.71,0,0,0
^VN50,20140722,482.69,485.92,477.02,480.22,26334800,482.69,485.92,477.02,480.22,0,0,0
^VN50,20140721,483.82,488.66,477.96,483.48,31343396,483.82,488.66,477.96,483.48,0,0,0
^VN50,20140718,475.48,484.51,473.51,481.95,34125270,475.48,484.51,473.51,481.95,0,0,0
^VN50,20140717,474.58,478.99,471.66,475.45,23190880,474.58,478.99,471.66,475.45,0,0,0
^VN50,20140716,478.32,481.76,472.90,475.97,41777510,478.32,481.76,472.90,475.97,0,0,0
^VN50,20140715,473.87,478.66,471.68,474.38,25770500,473.87,478.66,471.68,474.38,0,0,0
^VN50,20140714,469.66,474.69,467.41,471.84,19853130,469.66,474.69,467.41,471.84,0,0,0
^VN50,20140711,470.90,473.23,465.81,469.42,22763450,470.90,473.23,465.81,469.42,0,0,0
^VN50,20140710,476.76,478.79,467.01,471.36,42419896,476.76,478.79,467.01,471.36,0,0,0
^VN50,20140709,477.45,480.84,473.77,477.12,29811750,477.45,480.84,473.77,477.12,0,0,0
^VN50,20140708,477.60,480.50,471.95,477.34,32362110,477.60,480.50,471.95,477.34,0,0,0
^VN50,20140707,476.41,481.54,473.18,477.02,36108770,476.41,481.54,473.18,477.02,0,0,0
^VN50,20140704,471.17,477.42,468.39,473.44,37185470,471.17,477.42,468.39,473.44,0,0,0
^VN50,20140703,468.09,472.82,464.59,470.31,43782810,468.09,472.82,464.59,470.31,0,0,0
^VN50,20140702,464.69,470.00,461.09,466.37,36599390,464.69,470.00,461.09,466.37,0,0,0
^VN50,20140701,463.52,468.28,460.76,464.02,32859926,463.52,468.28,460.76,464.02,0,0,0
^VN50,20140630,464.83,467.78,460.26,462.80,18112050,464.83,467.78,460.26,462.80,0,0,0
^VN50,20140627,466.89,469.01,462.24,464.50,18430080,466.89,469.01,462.24,464.50,0,0,0
^VN50,20140626,464.39,470.10,462.41,466.73,35833360,464.39,470.10,462.41,466.73,0,0,0
^VN50,20140625,462.32,467.40,459.70,464.65,33253620,462.32,467.40,459.70,464.65,0,0,0
^VN50,20140624,459.92,463.93,457.56,461.62,16023000,459.92,463.93,457.56,461.62,0,0,0
^VN50,20140623,456.77,463.68,454.63,460.36,17741450,456.77,463.68,454.63,460.36,0,0,0
^VN50,20140620,465.28,469.37,452.72,455.52,70145280,465.28,469.37,452.72,455.52,0,0,0
^VN50,20140619,462.79,467.79,455.06,462.76,38887590,462.79,467.79,455.06,462.76,0,0,0
^VN50,20140618,469.12,474.12,464.29,467.23,25802820,469.12,474.12,464.29,467.23,0,0,0
^VN50,20140617,466.27,471.21,462.42,467.18,34278260,466.27,471.21,462.42,467.18,0,0,0
^VN50,20140616,467.28,470.63,463.62,466.99,27338800,467.28,470.63,463.62,466.99,0,0,0
^VN50,20140613,466.52,471.14,462.40,466.56,24431260,466.52,471.14,462.40,466.56,0,0,0
